season,competition,round,event_id,match_code,match_label,home_team,away_team,goal_incident_id,scorer_name,goal_minute,goal_added_time,home_score_after,away_score_after,sequence_order,player_name,player_id,player_position,action_type,is_assist,from_x,from_y,to_x,to_y,is_home,transformed_at
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344977165,Pablo Dyego,88,,0,3,4,Romisson,911123,M,pass,False,20.1,20.5,20.4,28.6,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344977165,Pablo Dyego,88,,0,3,5,Pablo Dyego,550248,F,goal,False,12.5,38.3,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344976874,Foguinho,81,,0,2,1,Pedro Vitor,976852,M,cross,False,0.5,0.5,7.4,53.8,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344976874,Foguinho,81,,0,2,2,Helder Maciel,980777,D,miss,True,7.4,53.8,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344976874,Foguinho,81,,0,2,3,Foguinho,888385,M,goal,False,3.2,48.3,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344976230,Pedro Vitor,64,,0,1,1,Pará,552188,D,cross,False,26.8,8.2,11.8,72.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526032,lPseau,Náutico x São Bernardo,Náutico,São Bernardo,344976230,Pedro Vitor,64,,0,1,2,Pedro Vitor,976852,M,goal,False,8.5,67.5,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344976482,Ryan Lima,50,,2,1,1,Marquinhos Gabriel,90812,M,pass,True,88.5,67.9,94.5,41.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344976482,Ryan Lima,50,,2,1,2,Ryan Lima,1634692,F,goal,False,94.5,41.5,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344975033,Vinícius Diniz,43,,1,1,1,Gabriel Boschilia,358540,M,cross,True,0.5,99.5,2.2,56.1,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344975033,Vinícius Diniz,43,,1,1,2,Vinícius Diniz,1148464,M,goal,False,2.2,56.1,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344973946,Rafael Silva,19,,1,0,1,Rafael Silva,243963,F,pass,False,76.8,62.4,71.1,51.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344973946,Rafael Silva,19,,1,0,2,Marquinhos Gabriel,90812,M,post,False,74.7,54.4,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526034,wPsJRp,Vila Nova FC x Operário-PR,Vila Nova FC,Operário-PR,344973946,Rafael Silva,19,,1,0,3,Rafael Silva,243963,F,goal,False,89.9,51.6,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344982662,Diego Tavares,60,,1,2,1,William Pottker,243501,F,penalty-save,False,11.5,50.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344982662,Diego Tavares,60,,1,2,2,William Pottker,243501,F,save,False,2.4,58.9,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344982662,Diego Tavares,60,,1,2,3,Diego Tavares,871003,M,goal,False,5.5,53.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980831,William Pottker,45,2.0,1,1,1,William Pottker,243501,F,goal,False,11.5,50.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,1,Paulo Vitor,1488136,M,pass,False,36.8,44.5,27.7,40.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,2,Allyson,809194,D,pass,False,31.0,35.7,56.4,14.3,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,3,Thayllon Roberth,1633708,F,pass,False,56.4,14.3,85.7,8.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,4,Luiz Henrique,1015283,M,pass,False,89.2,6.7,96.1,24.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,5,Thayllon Roberth,1633708,F,pass,True,96.1,24.6,88.4,43.0,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526031,uOspWc,Avaí x Ponte Preta,Avaí,Ponte Preta,344980425,Jean Lucas,38,,1,0,6,Jean Lucas,902684,M,goal,False,88.4,43.0,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526033,FOsHPi,CRB x Juventude,CRB,Juventude,344981309,Allanzinho,40,,0,1,1,Rodrigo Sam,794640,D,interception,False,63.4,79.5,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526033,FOsHPi,CRB x Juventude,CRB,Juventude,344981309,Allanzinho,40,,0,1,2,Luan Martins Gonçalves,2120751,M,pass,True,37.9,75.0,14.8,55.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526033,FOsHPi,CRB x Juventude,CRB,Juventude,344981309,Allanzinho,40,,0,1,3,Allanzinho,988782,M,goal,False,11.1,55.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190695,Hernandes,82,,0,2,1,Weverson,1106499,M,pass,True,59.0,16.8,34.8,37.8,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190695,Hernandes,82,,0,2,2,Hernandes,976884,F,ball-movement,False,34.8,37.8,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190695,Hernandes,82,,0,2,3,Hernandes,976884,F,goal,False,15.7,42.7,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190372,Hernandes,75,,0,1,1,João Basso,850955,D,interception,False,75.2,77.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190372,Hernandes,75,,0,1,2,João Basso,850955,D,pass,False,67.5,75.4,35.0,92.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190372,Hernandes,75,,0,1,3,Eliel,1391413,F,ball-movement,False,35.0,92.0,7.7,51.1,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190372,Hernandes,75,,0,1,4,Eliel,1391413,F,cross,True,13.7,82.4,7.7,51.1,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526030,kOscJu,Goiás x Cuiabá,Goiás,Cuiabá,345190372,Hernandes,75,,0,1,5,Hernandes,976884,F,goal,False,7.7,51.1,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,1,Lucas Gazal,1103705,D,pass,False,54.6,82.9,53.7,53.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,2,Lucas Sasha,123225,M,pass,False,55.4,42.5,62.7,13.3,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,3,Maílton,973857,D,pass,False,60.1,15.9,53.1,19.9,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,4,Emanuel Brítez,789395,D,pass,False,53.1,19.9,66.2,9.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,5,Lucas Sasha,123225,M,cross,False,72.5,8.8,90.8,46.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345195989,Bruno Alves,77,,3,2,6,Bruno Alves,551810,D,goal,False,93.4,43.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345194591,Bruno Alves,50,,2,2,1,Romarinho,870578,M,pass,True,3.4,72.7,7.7,54.4,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345194591,Bruno Alves,50,,2,2,2,Bruno Alves,551810,D,goal,False,7.7,54.4,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192909,Ruan Rodrigues Carvalho,29,,2,1,1,Ryan Gustavo,1170779,M,cross,False,90.5,17.8,93.6,44.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192909,Ruan Rodrigues Carvalho,29,,2,1,2,Ruan Rodrigues Carvalho,1927514,D,goal,False,94.5,46.8,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,1,Luciano Castan,845110,D,pass,False,53.3,27.6,61.0,56.6,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,2,Bruno Alves,551810,D,pass,False,62.5,56.4,60.0,88.2,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,3,Ruan Rodrigues Carvalho,1927514,D,pass,False,59.2,88.6,34.6,88.2,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,4,Romarinho,870578,M,pass,False,34.0,76.0,11.9,85.9,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,5,Nicolas,866564,F,cross,True,9.0,85.3,6.2,49.2,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345192241,Fellipe Mateus,13,,1,1,6,Fellipe Mateus,865321,M,goal,False,6.2,49.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526029,JOsvP,Fortaleza x Criciúma,Fortaleza,Criciúma,345191985,Luiz Fernando,8,,1,0,1,Luiz Fernando,874143,M,goal,False,71.9,68.1,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345195520,Robson,64,,2,1,1,Sander,795014,D,pass,False,67.6,84.4,67.2,74.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345195520,Robson,64,,2,1,2,Juninho,1016874,M,pass,False,68.8,71.7,70.6,22.0,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345195520,Robson,64,,2,1,3,Tavinho,1836636,M,pass,False,70.6,22.4,85.5,10.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345195520,Robson,64,,2,1,4,Rômulo,1105078,M,cross,True,85.3,11.3,94.6,51.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345195520,Robson,64,,2,1,5,Robson,850987,F,goal,False,94.6,51.6,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345192653,Lucas Belezi,21,,1,1,1,Zeca,555454,D,cross,False,0.5,99.5,5.5,59.5,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345192653,Lucas Belezi,21,,1,1,2,Ian Luccas,1046496,M,save,False,5.5,59.5,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345192653,Lucas Belezi,21,,1,1,3,Lucas Belezi,1130040,D,goal,False,2.7,51.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345192075,Tavinho,9,,1,0,1,Robson,850987,F,ball-touch,True,90.2,48.4,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526026,okebsAfMc,Grêmio Novorizontino x Athletic Club,Grêmio Novorizontino,Athletic Club,345192075,Tavinho,9,,1,0,2,Tavinho,1836636,M,goal,False,84.5,37.3,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526025,EOsoWc,Botafogo-SP x Atlético Goianiense,Botafogo-SP,Atlético Goianiense,345177045,Gustavo Coutinho,23,,1,1,1,Gustavo Coutinho,981595,F,goal,False,11.5,50.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,5,15526025,EOsoWc,Botafogo-SP x Atlético Goianiense,Botafogo-SP,Atlético Goianiense,345175011,Everton Morelli,4,,1,0,1,Everton Morelli,928137,M,goal,False,91.2,54.2,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526044,EOscJu,Cuiabá x Botafogo-SP,Cuiabá,Botafogo-SP,345412411,Luizão,78,,1,1,1,Luizão,1126962,F,goal,False,11.5,50.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526044,EOscJu,Cuiabá x Botafogo-SP,Cuiabá,Botafogo-SP,345412103,Eric,64,,1,0,1,Hernandes,976884,F,cross,True,99.7,99.5,88.7,43.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526044,EOscJu,Cuiabá x Botafogo-SP,Cuiabá,Botafogo-SP,345412103,Eric,64,,1,0,2,Eric,1640518,D,goal,False,88.7,43.8,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526035,uOsyO,Ponte Preta x América Mineiro,Ponte Preta,América Mineiro,345750031,William Pottker,44,,1,0,1,Murilo,2035942,M,pass,False,36.8,57.9,54.5,57.4,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526035,uOsyO,Ponte Preta x América Mineiro,Ponte Preta,América Mineiro,345750031,William Pottker,44,,1,0,2,William Pottker,243501,F,pass,False,62.0,58.9,85.9,71.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526035,uOsyO,Ponte Preta x América Mineiro,Ponte Preta,América Mineiro,345750031,William Pottker,44,,1,0,3,Luis Phelipe,974310,M,pass,True,94.7,70.9,92.3,43.2,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526035,uOsyO,Ponte Preta x América Mineiro,Ponte Preta,América Mineiro,345750031,William Pottker,44,,1,0,4,William Pottker,243501,F,goal,False,93.0,45.0,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,1,Diogo Barbosa,243107,D,throw-in,False,57.2,100.0,56.7,76.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,2,Marcos Paulo,1170913,D,ball-movement,False,56.7,76.7,60.3,45.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,3,Marcos Paulo,1170913,D,pass,False,64.9,58.8,60.3,45.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,4,Raí,1175321,M,pass,False,61.7,54.2,77.8,91.8,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,5,Diogo Barbosa,243107,D,pass,False,75.5,80.5,85.0,48.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,6,Alan Kardec,39656,F,pass,True,85.0,49.5,88.6,56.2,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526045,FOsxP,Juventude x Londrina,Juventude,Londrina,346093060,Marcos Paulo,45,,1,0,7,Marcos Paulo,962027,F,goal,False,89.8,54.8,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526037,kOseau,São Bernardo x Goiás,São Bernardo,Goiás,346359324,Felipe Garcia,90,3.0,1,0,1,Hyoran,551348,M,cross,False,99.4,0.7,93.2,47.2,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526037,kOseau,São Bernardo x Goiás,São Bernardo,Goiás,346359324,Felipe Garcia,90,3.0,1,0,2,Rodrigo Ferreira,1048150,D,pass,False,93.2,47.2,93.8,47.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526037,kOseau,São Bernardo x Goiás,São Bernardo,Goiás,346359324,Felipe Garcia,90,3.0,1,0,3,Felipe Garcia,57869,F,post,False,93.8,47.5,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526037,kOseau,São Bernardo x Goiás,São Bernardo,Goiás,346359324,Felipe Garcia,90,3.0,1,0,4,Felipe Garcia,57869,F,goal,False,95.9,50.4,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346288833,Rafael Silva,67,,3,3,1,Rafael Silva,243963,F,goal,False,4.3,54.7,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346288611,João Vieira,63,,3,2,1,João Vieira,1046490,M,goal,False,11.5,50.0,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346286052,Matheus Araújo,45,3.0,3,1,1,Matheus Araújo,1002617,M,goal,False,88.0,58.5,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346284672,Matheus Araújo,44,,2,1,1,Melk,2440251,M,pass,True,68.2,45.1,78.7,78.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346284672,Matheus Araújo,44,,2,1,2,Matheus Araújo,1002617,M,goal,False,81.8,70.2,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346272510,Lucas Lima,15,,1,1,1,Lucas Lima,1048254,M,goal,False,95.8,43.4,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346271875,Rafael Silva,13,,0,1,1,João Vieira,1046490,M,pass,False,0.5,0.5,21.8,10.5,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346271875,Rafael Silva,13,,0,1,2,Janderson,870898,M,cross,True,22.0,10.9,4.8,47.2,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526040,bPswP,Ceará x Vila Nova FC,Ceará,Vila Nova FC,346271875,Rafael Silva,13,,0,1,3,Rafael Silva,243963,F,goal,False,4.8,47.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346298328,Guilherme Marques,74,,2,1,1,Guilherme Marques,109610,M,goal,False,79.2,54.0,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,1,Zé Ricardo,840132,M,pass,False,66.6,71.7,51.6,93.8,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,2,Thayllon Roberth,1633708,F,pass,False,51.6,93.8,38.6,82.9,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,3,Daniel Penha,862256,M,pass,False,36.9,83.2,51.0,67.3,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,4,Thayllon Roberth,1633708,F,pass,False,51.1,67.3,26.9,62.1,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,5,Jean Lucas,902684,M,pass,True,22.3,64.0,11.3,65.2,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346297973,Walace dos Santos França,69,,1,1,6,Walace dos Santos França,2436887,F,goal,False,11.3,65.2,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526041,oWcspWc,Atlético Goianiense x Avaí,Atlético Goianiense,Avaí,346293633,Gustavo Coutinho,22,,1,0,1,Gustavo Coutinho,981595,F,goal,False,88.5,50.0,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,1,Marcinho,840148,M,clearance,False,6.3,12.8,18.4,13.5,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,2,Jhonata Robert,998494,F,ball-movement,False,18.4,13.5,53.6,91.0,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,3,Jhonata Robert,998494,F,pass,False,36.5,23.6,53.6,91.0,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,4,Hiago Alves,1914330,D,ball-movement,False,53.6,91.0,81.5,74.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,5,Hiago Alves,1914330,D,pass,False,79.3,77.3,81.5,74.7,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,6,Jean Irmer,848630,M,ball-movement,False,81.5,74.7,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,7,Jean Irmer,848630,M,save,False,95.8,69.2,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346298389,Waguininho,75,,3,1,8,Waguininho,924251,F,goal,False,98.0,57.7,,,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,1,Patrick De Lucca,979868,M,pass,False,70.9,32.8,77.7,67.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,2,Henri Santos,1002459,D,pass,False,69.4,65.5,67.8,40.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,3,Bressan,312114,D,pass,False,57.2,38.5,57.1,7.0,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,4,Wallace,1843731,D,pass,False,57.9,8.1,54.6,35.1,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,5,Patrick De Lucca,979868,M,pass,True,54.6,35.1,24.8,24.7,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346296864,Mikael,49,,2,1,6,Mikael,994017,F,goal,False,15.0,38.7,,,False,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346294739,Nicolas,37,,2,0,1,Thiaguinho,2207925,M,pass,False,24.0,56.4,28.3,35.9,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346294739,Nicolas,37,,2,0,2,Romarinho,870578,M,ball-movement,False,28.3,35.9,58.9,11.6,True,2026-04-28T13:19:30.667402Z
2026,serie_b,6,15526042,JOsHPi,Criciúma x CRB,Criciúma,CRB,346294739,Nicolas,37,,2,0,3,Romarinho,870578,M,pass,False,44.8,33.5,58.9,11.6,True,2026-04-28T13:19:30.667402Z
