season,competition,round,match_code,team_name,team_key,is_home,possession,expected_goals,shots_total,shots_on_target,shots_on_target_pct,corners,fouls,passes_total,passes_accurate,passes_accuracy_pct,tackles_total,yellow_cards,red_cards,data_status,last_updated_at,transformed_at
2025,serie_b,21,rOsJO,Criciúma,criciuma,True,50,2.2,19,9,47.4,4,18.0,340,252,74.1,16,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:44.900693Z,2026-05-07T17:00:43.505786Z
2025,serie_b,21,rOsJO,Athletico,athletico,False,50,1.61,7,3,42.9,5,15.0,342,250,73.1,21,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:44.900693Z,2026-05-07T17:00:43.505786Z
2025,serie_b,21,XOswP,Paysandu SC,paysandu-sc,True,59,0.28,10,1,10.0,9,10.0,304,210,69.1,11,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:44.900709Z,2026-05-07T17:00:43.505786Z
2025,serie_b,21,XOswP,Vila Nova FC,vila-nova,False,41,0.7,6,2,33.3,5,20.0,212,141,66.5,17,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:44.900709Z,2026-05-07T17:00:43.505786Z
2025,serie_b,21,HPisAfMc,CRB,crb,True,48,1.8,20,6,30.0,8,13.0,415,357,86.0,11,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:44.900721Z,2026-05-07T17:00:43.505786Z
2025,serie_b,21,HPisAfMc,Athletic Club,athletic-club,False,52,0.4,6,3,50.0,4,13.0,460,394,85.7,7,2.0,1,advanced_stats_confirmed,2026-05-07T16:20:44.900721Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,HOsokeb,Grêmio Novorizontino,novorizontino,True,59,0.67,18,3,16.7,4,14.0,445,379,85.2,15,5.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212464Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,HOsokeb,Coritiba,coritiba,False,41,0.82,9,4,44.4,6,17.0,332,271,81.6,18,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212464Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,yOsoIJc,Amazonas FC,amazonas-fc,True,41,1.84,12,5,41.7,5,14.0,277,209,75.5,19,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212505Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,yOsoIJc,América Mineiro,america-mg,False,59,2.5,16,5,31.2,4,13.0,409,347,84.8,12,5.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212505Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,EOsmP,Remo,remo,True,57,1.98,17,5,29.4,3,9.0,532,455,85.5,13,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212519Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,EOsmP,Botafogo-SP,botafogo-sp,False,43,0.65,9,2,22.2,6,10.0,396,324,81.8,11,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212519Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,kOswP,Vila Nova FC,vila-nova,True,27,1.91,9,3,33.3,1,28.0,155,85,54.8,18,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212533Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,kOswP,Goiás,goias,False,73,1.0,10,3,30.0,2,11.0,427,353,82.7,11,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212533Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,rOscJu,Athletico,athletico,True,74,2.1,17,4,23.5,8,9.0,565,487,86.2,15,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212552Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,rOscJu,Cuiabá,cuiaba,False,26,0.59,9,2,22.2,3,17.0,207,146,70.5,12,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212552Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,XOsVLi,Chapecoense,chapecoense,True,53,2.43,20,7,35.0,7,11.0,399,346,86.7,6,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212567Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,XOsVLi,Paysandu SC,paysandu-sc,False,47,0.97,21,3,14.3,10,7.0,350,285,81.4,13,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212567Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,oWcsKfo,Atlético Goianiense,atletico-go,True,56,1.61,14,5,35.7,6,17.0,397,322,81.1,12,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212582Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,oWcsKfo,Ferroviária,ferroviaria,False,44,2.63,14,4,28.6,4,17.0,323,238,73.7,19,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212582Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,HOcsHPi,Volta Redonda,volta-redonda,True,50,0.41,19,4,21.1,3,13.0,400,357,89.2,13,2.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.212597Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,HOcsHPi,CRB,crb,False,50,0.69,15,4,26.7,8,18.0,404,348,86.1,17,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212597Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,JOsAfMc,Athletic Club,athletic-club,True,75,3.03,21,5,23.8,8,7.0,551,476,86.4,7,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212612Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,JOsAfMc,Criciúma,criciuma,False,25,1.56,9,3,33.3,3,9.0,199,127,63.8,11,1.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.212612Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,pWcsJRp,Operário-PR,operario-pr,True,66,0.86,14,4,28.6,7,10.0,451,385,85.4,15,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212627Z,2026-05-07T17:00:43.505786Z
2025,serie_b,22,pWcsJRp,Avaí,avai,False,34,0.73,9,3,33.3,3,13.0,238,155,65.1,14,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.212627Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,VLisAfMc,Athletic Club,athletic-club,True,49,0.89,13,2,15.4,3,8.0,348,288,82.8,15,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504832Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,VLisAfMc,Chapecoense,chapecoense,False,51,2.13,15,7,46.7,4,7.0,363,312,86.0,11,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504832Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,JOsokeb,Criciúma,criciuma,True,54,2.68,15,4,26.7,4,9.0,364,289,79.4,14,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504847Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,JOsokeb,Grêmio Novorizontino,novorizontino,False,46,0.14,8,0,0.0,1,17.0,310,235,75.8,9,5.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.504847Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,HOsmP,Coritiba,coritiba,True,57,1.38,16,5,31.2,8,8.0,422,362,85.8,12,3.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.504856Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,HOsmP,Remo,remo,False,43,0.84,9,5,55.6,3,17.0,331,272,82.2,20,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504856Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,kOsyO,Goiás,goias,True,39,0.35,10,1,10.0,2,21.0,277,206,74.4,22,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504864Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,kOsyO,América Mineiro,america-mg,False,61,0.31,3,1,33.3,1,14.0,455,363,79.8,20,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504864Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,rOsHPi,CRB,crb,True,65,0.62,13,2,15.4,6,11.0,601,536,89.2,13,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504872Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,rOsHPi,Athletico,athletico,False,35,1.49,16,4,25.0,1,17.0,323,255,78.9,15,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504872Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,XOsJRp,Paysandu SC,paysandu-sc,True,49,1.95,15,2,13.3,8,8.0,325,275,84.6,12,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504880Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,XOsJRp,Operário-PR,operario-pr,False,51,1.09,6,4,66.7,3,16.0,359,292,81.3,14,7.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504880Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,HOcsKfo,Ferroviária,ferroviaria,True,51,2.17,9,4,44.4,3,18.0,450,384,85.3,8,3.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.504896Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,HOcsKfo,Volta Redonda,volta-redonda,False,49,1.53,17,8,47.1,6,19.0,421,370,87.9,10,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504896Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,oWcscJu,Cuiabá,cuiaba,True,44,3.06,19,15,78.9,4,22.0,307,241,78.5,12,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504903Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,oWcscJu,Atlético Goianiense,atletico-go,False,56,1.61,8,3,37.5,4,16.0,400,326,81.5,14,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504903Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,EOswP,Botafogo-SP,botafogo-sp,True,62,2.22,12,5,41.7,4,13.0,417,299,71.7,9,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504913Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,EOswP,Vila Nova FC,vila-nova,False,38,0.46,6,3,50.0,1,16.0,266,141,53.0,10,4.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.504913Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,pWcsoIJc,Avaí,avai,True,62,1.15,19,4,21.1,8,16.0,456,376,82.5,8,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504920Z,2026-05-07T17:00:43.505786Z
2025,serie_b,23,pWcsoIJc,Amazonas FC,amazonas-fc,False,38,0.51,8,4,50.0,2,18.0,286,194,67.8,9,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.504920Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,JOsmP,Remo,remo,True,59,0.96,15,6,40.0,5,10.0,439,348,79.3,11,0.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.787983Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,JOsmP,Criciúma,criciuma,False,41,0.98,6,1,16.7,2,27.0,300,209,69.7,19,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.787983Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,HOsJRp,Operário-PR,operario-pr,True,41,1.26,17,3,17.6,4,22.0,303,239,78.9,16,5.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.787999Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,HOsJRp,Coritiba,coritiba,False,59,0.36,8,1,12.5,7,12.0,444,366,82.4,15,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.787999Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,XOsHPi,CRB,crb,True,53,1.28,13,4,30.8,7,11.0,407,345,84.8,9,0.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788008Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,XOsHPi,Paysandu SC,paysandu-sc,False,47,1.71,18,4,22.2,3,10.0,369,313,84.8,10,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788008Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,kOsEO,Goiás,goias,True,68,2.46,17,5,29.4,10,10.0,441,375,85.0,10,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788017Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,kOsEO,Botafogo-SP,botafogo-sp,False,32,1.57,10,5,50.0,2,16.0,216,138,63.9,28,5.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788017Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,rOsokeb,Athletico,athletico,True,51,1.59,21,7,33.3,4,14.0,406,328,80.8,16,0.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788025Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,rOsokeb,Grêmio Novorizontino,novorizontino,False,49,0.8,13,3,23.1,6,12.0,378,293,77.5,14,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788025Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,oWcsoIJc,Atlético Goianiense,atletico-go,True,48,0.94,11,3,27.3,4,19.0,335,258,77.0,9,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788033Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,oWcsoIJc,Amazonas FC,amazonas-fc,False,52,0.15,4,0,0.0,1,19.0,377,287,76.1,10,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788033Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,HOcsAfMc,Volta Redonda,volta-redonda,True,59,0.62,19,8,42.1,7,15.0,434,388,89.4,18,6.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788041Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,HOcsAfMc,Athletic Club,athletic-club,False,41,1.2,5,5,100.0,2,19.0,311,256,82.3,17,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788041Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,wPsVLi,Chapecoense,chapecoense,True,66,1.4,17,3,17.6,10,10.0,440,360,81.8,7,3.0,1,advanced_stats_confirmed,2026-05-07T16:20:45.788051Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,wPsVLi,Vila Nova FC,vila-nova,False,34,1.35,9,3,33.3,0,23.0,224,157,70.1,11,7.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788051Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,KfoscJu,Ferroviária,ferroviaria,True,50,0.13,3,1,33.3,1,10.0,379,318,83.9,10,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788062Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,KfoscJu,Cuiabá,cuiaba,False,50,2.0,16,5,31.2,7,20.0,358,301,84.1,15,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788062Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,yOspWc,América Mineiro,america-mg,True,48,1.06,12,4,33.3,4,9.0,422,352,83.4,11,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788069Z,2026-05-07T17:00:43.505786Z
2025,serie_b,24,yOspWc,Avaí,avai,False,52,0.57,17,4,23.5,3,12.0,445,380,85.4,11,1.0,0,advanced_stats_confirmed,2026-05-07T16:20:45.788069Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,mPsoIJc,Amazonas FC,amazonas-fc,True,61,0.61,19,3,15.8,7,15.0,392,316,80.6,21,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.096992Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,mPsoIJc,Remo,remo,False,39,1.54,10,5,50.0,2,17.0,266,191,71.8,13,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.096992Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,XOsHOc,Paysandu SC,paysandu-sc,True,41,1.18,15,6,40.0,6,13.0,326,262,80.4,15,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097007Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,XOsHOc,Volta Redonda,volta-redonda,False,59,1.33,19,4,21.1,9,1.0,477,422,88.5,15,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097007Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,HOsKfo,Coritiba,coritiba,True,52,2.21,19,6,31.6,10,11.0,399,344,86.2,20,3.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097017Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,HOsKfo,Ferroviária,ferroviaria,False,48,0.51,9,1,11.1,2,10.0,390,343,87.9,12,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097017Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,rOsEO,Botafogo-SP,botafogo-sp,True,54,1.05,14,4,28.6,4,7.0,386,301,78.0,18,0.0,1,advanced_stats_confirmed,2026-05-07T16:20:46.097026Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,rOsEO,Athletico,athletico,False,46,1.31,7,4,57.1,2,15.0,330,256,77.6,17,3.0,1,advanced_stats_confirmed,2026-05-07T16:20:46.097026Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,JOsVLi,Criciúma,criciuma,True,60,1.29,16,5,31.2,6,15.0,452,382,84.5,16,4.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097035Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,JOsVLi,Chapecoense,chapecoense,False,40,1.72,18,4,22.2,6,8.0,296,220,74.3,11,1.0,1,advanced_stats_confirmed,2026-05-07T16:20:46.097035Z,2026-05-07T17:00:43.505786Z
2025,serie_b,25,yOsJRp,América Mineiro,america-mg,True,57,1.12,11,4,36.4,5,14.0,411,348,84.7,12,2.0,0,advanced_stats_confirmed,2026-05-07T16:20:46.097043Z,2026-05-07T17:00:43.505786Z
