season,competition,round,event_id,match_code,match_label,home_team,away_team,team_name,team_key,is_home,player_id,player_name,player_slug,position,jersey_number,is_substitute,minutes_played,rating,total_pass,accurate_pass,pass_accuracy_pct,total_long_balls,accurate_long_balls,long_ball_accuracy_pct,goal_assist,total_own_half_passes,accurate_own_half_passes,own_half_pass_acc_pct,total_opposition_half_passes,accurate_opposition_half_passes,opp_half_pass_acc_pct,total_progression,total_ball_carries_distance,ball_carries_count,total_progressive_ball_carries_distance,progressive_ball_carries_count,best_ball_carry_progression,total_shots,total_clearance,duel_won,was_fouled,saves,touches,possession_lost_ctrl,ball_recovery,expected_assists,pass_value_normalized,dribble_value_normalized,defensive_value_normalized,goalkeeper_value_normalized,keeper_save_value,goals_prevented,last_updated_at,transformed_at
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1048276,Felipinho,felipinho,D,60,False,90.0,7.3,29.0,19.0,65.5,8.0,6.0,75.0,0.0,12.0,7.0,58.3,14.0,11.0,78.6,,,,,,,4.0,5.0,7.0,1.0,,51.0,11.0,8.0,0.02,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1106488,Pedro Victor Martins,pedro-victor-martins,M,48,False,73.0,6.1,27.0,19.0,70.4,2.0,2.0,100.0,0.0,8.0,6.0,75.0,18.0,12.0,66.7,,,,,,,0.0,0.0,5.0,0.0,,34.0,9.0,8.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,988852,Zé Gabriel,ze-gabriel,M,23,False,90.0,6.4,36.0,32.0,88.9,2.0,1.0,50.0,0.0,20.0,17.0,85.0,16.0,15.0,93.8,,,,,,,1.0,2.0,3.0,0.0,,44.0,6.0,7.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1035765,Chrystian Barletta,chrystian-barletta,M,30,False,78.0,7.0,15.0,10.0,66.7,0.0,0.0,,1.0,4.0,3.0,75.0,10.0,6.0,60.0,,,,,,,0.0,1.0,9.0,1.0,,38.0,8.0,5.0,0.29,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,965796,Marlon,marlon,M,31,False,73.0,6.9,23.0,19.0,82.6,0.0,0.0,,0.0,6.0,6.0,100.0,17.0,13.0,76.5,,,,,,,0.0,1.0,5.0,2.0,,40.0,9.0,2.0,0.22,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,795020,Iury Castilho,iury-castilho,M,95,False,83.0,7.8,9.0,8.0,88.9,0.0,0.0,,0.0,3.0,2.0,66.7,6.0,6.0,100.0,,,,,,,3.0,0.0,8.0,2.0,,29.0,10.0,2.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,842076,Zé Roberto,ze-roberto,F,99,False,73.0,6.9,11.0,7.0,63.6,1.0,0.0,0.0,0.0,6.0,3.0,50.0,5.0,4.0,80.0,,,,,,,1.0,2.0,4.0,1.0,,21.0,8.0,0.0,0.2,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,2040561,Zé Lucas,ze-lucas,M,58,True,29.0,6.5,7.0,4.0,57.1,0.0,0.0,,0.0,2.0,1.0,50.0,5.0,3.0,60.0,,,,,,,0.0,2.0,2.0,1.0,,9.0,5.0,2.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1105838,Max,max,M,8,True,29.0,6.8,9.0,5.0,55.6,0.0,0.0,,0.0,3.0,,,6.0,5.0,83.3,,,,,,,0.0,0.0,3.0,0.0,,13.0,3.0,2.0,0.32,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1023049,Gustavo Maia,gustavo-maia,M,11,True,29.0,7.1,10.0,8.0,80.0,2.0,1.0,50.0,0.0,1.0,1.0,100.0,9.0,7.0,77.8,,,,,,,1.0,0.0,5.0,0.0,,22.0,1.0,1.0,0.05,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,552164,Yago Felipe,yago-felipe,M,7,True,24.0,7.3,5.0,5.0,100.0,0.0,0.0,,0.0,1.0,1.0,100.0,4.0,4.0,100.0,,,,,,,1.0,1.0,0.0,0.0,,7.0,0.0,1.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,981595,Gustavo Coutinho,gustavo-coutinho,F,9,True,19.0,6.7,6.0,4.0,66.7,0.0,0.0,,0.0,1.0,,,4.0,3.0,75.0,,,,,,,1.0,0.0,1.0,1.0,,10.0,4.0,1.0,0.0,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1019685,Antônio Adriano,antonio-adriano,G,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,953736,Matheus Alexandre,matheus-alexandre,D,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,1634992,Marcelo Ajul,marcelo-ajul,D,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,987173,Davi Gabriel,davi-gabriel,D,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,811308,Clayson,clayson,M,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,311394,Carlos De Pena,carlos-de-pena,M,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15601729,jOslP,Sport Recife x Náutico,Sport Recife,Náutico,Sport Recife,sport,True,2035989,Adriel,adriel-gomes-do-nascimento,M,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:36.185274Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,871291,Thiago Couto,thiago-couto,G,26,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,953736,Matheus Alexandre,matheus-alexandre,D,2,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1634992,Marcelo Ajul,marcelo-ajul,D,3,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,901700,Zé Marcos,ze-marcos,D,4,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,987173,Davi Gabriel,davi-gabriel,D,29,False,55.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1105838,Max,max,M,8,False,55.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,2040561,Zé Lucas,ze-lucas,M,58,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,552164,Yago Felipe,yago-felipe,M,7,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,311394,Carlos De Pena,carlos-de-pena,M,10,False,69.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1023049,Gustavo Maia,gustavo-maia,M,11,False,86.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,981595,Gustavo Coutinho,gustavo-coutinho,F,9,False,69.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1048276,Felipinho,felipinho,M,60,True,35.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1035765,Chrystian Barletta,chrystian-barletta,M,30,True,35.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,795020,Iury Castilho,iury-castilho,F,95,True,21.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,842076,Zé Roberto,ze-roberto,F,99,True,21.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,811308,Clayson,clayson,M,29,True,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1020235,Halls,halls,G,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,839516,Ramon Menezes,ramon,D,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,2027140,Augusto Pucci,augusto-pucci-de-freitas,M,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,2494521,Biel Fonseca,biel-fonseca,M,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,988852,Zé Gabriel,ze-gabriel,M,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,1106488,Pedro Victor Martins,pedro-victor-martins,M,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,2,15566116,jOslFn,Desportiva Ferroviária x Sport Recife,Desportiva Ferroviária,Sport Recife,Sport Recife,sport,False,965796,Marlon,marlon,M,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:47.102217Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,871291,Thiago Couto,thiago-couto,G,26,False,90.0,7.3,19.0,16.0,84.2,7.0,4.0,57.1,0.0,16.0,15.0,93.8,3.0,1.0,33.3,,,,,,,0.0,0.0,0.0,0.0,2.0,22.0,5.0,4.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,2027140,Augusto Pucci,augusto-pucci-de-freitas,D,68,False,90.0,7.9,26.0,19.0,73.1,3.0,2.0,66.7,0.0,12.0,8.0,66.7,12.0,10.0,83.3,,,,,,,1.0,1.0,3.0,2.0,,39.0,11.0,6.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,841808,Marcelo Benevenuto,marcelo-benevenuto,D,5,False,90.0,7.3,23.0,20.0,87.0,4.0,2.0,50.0,0.0,15.0,15.0,100.0,6.0,3.0,50.0,,,,,,,0.0,2.0,5.0,0.0,,31.0,6.0,8.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1634992,Marcelo Ajul,marcelo-ajul,D,3,False,90.0,7.4,26.0,25.0,96.2,2.0,2.0,100.0,0.0,22.0,21.0,95.5,3.0,3.0,100.0,,,,,,,2.0,4.0,7.0,1.0,,31.0,2.0,9.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1048276,Felipinho,felipinho,D,60,False,90.0,7.2,32.0,28.0,87.5,5.0,4.0,80.0,0.0,15.0,14.0,93.3,15.0,12.0,80.0,,,,,,,0.0,1.0,3.0,1.0,,38.0,8.0,10.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,988852,Zé Gabriel,ze-gabriel,M,23,False,50.0,6.7,11.0,7.0,63.6,3.0,1.0,33.3,0.0,1.0,1.0,100.0,8.0,6.0,75.0,,,,,,,3.0,1.0,3.0,0.0,,20.0,5.0,3.0,0.02,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1035765,Chrystian Barletta,chrystian-barletta,M,30,False,85.0,7.3,16.0,11.0,68.8,0.0,0.0,,1.0,4.0,2.0,50.0,12.0,9.0,75.0,,,,,,,3.0,1.0,4.0,0.0,,34.0,10.0,1.0,0.63,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,2040561,Zé Lucas,ze-lucas,M,58,False,90.0,6.9,14.0,13.0,92.9,0.0,0.0,,0.0,3.0,3.0,100.0,11.0,10.0,90.9,,,,,,,0.0,2.0,7.0,2.0,,35.0,11.0,5.0,0.17,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,552164,Yago Felipe,yago-felipe,M,7,False,59.0,7.0,15.0,15.0,100.0,2.0,2.0,100.0,0.0,4.0,4.0,100.0,11.0,11.0,100.0,,,,,,,1.0,1.0,7.0,5.0,,28.0,1.0,5.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1023049,Gustavo Maia,gustavo-maia,M,11,False,73.0,7.8,13.0,13.0,100.0,0.0,0.0,,1.0,4.0,4.0,100.0,8.0,8.0,100.0,,,,,,,3.0,0.0,7.0,4.0,,38.0,8.0,6.0,0.57,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,795020,Iury Castilho,iury-castilho,F,95,False,90.0,7.8,9.0,6.0,66.7,0.0,0.0,,0.0,4.0,3.0,75.0,5.0,3.0,60.0,,,,,,,3.0,0.0,0.0,0.0,,17.0,10.0,1.0,0.01,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1106488,Pedro Victor Martins,pedro-victor-martins,M,48,True,23.0,6.3,6.0,5.0,83.3,0.0,0.0,,0.0,5.0,4.0,80.0,1.0,1.0,100.0,,,,,,,0.0,0.0,0.0,0.0,,10.0,2.0,1.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,965796,Marlon,marlon,M,31,True,45.0,6.3,6.0,4.0,66.7,1.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,3.0,60.0,,,,,,,0.0,1.0,2.0,1.0,,14.0,4.0,2.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,311394,Carlos De Pena,carlos-de-pena,M,10,True,31.0,6.9,14.0,14.0,100.0,2.0,2.0,100.0,0.0,7.0,7.0,100.0,7.0,7.0,100.0,,,,,,,1.0,1.0,0.0,0.0,,18.0,2.0,2.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,811308,Clayson,clayson,M,25,True,31.0,7.1,10.0,9.0,90.0,1.0,1.0,100.0,0.0,2.0,2.0,100.0,8.0,7.0,87.5,,,,,,,1.0,0.0,4.0,1.0,,20.0,3.0,0.0,0.06,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1105838,Max,max,M,8,True,19.0,6.9,5.0,4.0,80.0,0.0,0.0,,0.0,,,,5.0,4.0,80.0,,,,,,,2.0,1.0,0.0,0.0,,9.0,2.0,0.0,0.0,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1020235,Halls,halls,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,953736,Matheus Alexandre,matheus-alexandre,D,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,839516,Ramon Menezes,ramon,D,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,987173,Davi Gabriel,davi-gabriel,D,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1858958,Matheus Bessa,matheus-bessa,D,74,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,1919858,Micael de Barros Viturino,micael,F,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,981595,Gustavo Coutinho,gustavo-coutinho,F,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,"Pernambucano, Serie A1, Playoffs",29,15602236,jOslP,Náutico x Sport Recife,Náutico,Sport Recife,Sport Recife,sport,False,842076,Zé Roberto,ze-roberto,F,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16T17:49:58.742004Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,3,15677069,jOsxMi,Sport Recife x Anápolis,Sport Recife,Anápolis,Sport Recife,sport,True,871291,Thiago Couto,thiago-couto,G,26,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:50:10.864989Z,2026-04-16T18:23:08.060508Z
2026,Copa Betano do Brasil,3,15677069,jOsxMi,Sport Recife x Anápolis,Sport Recife,Anápolis,Sport Recife,sport,True,2027140,Augusto Pucci,augusto-pucci-de-freitas,M,68,False,90.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2026-04-16T17:50:10.864989Z,2026-04-16T18:23:08.060508Z
