season,competition,round,match_id,team_name,is_home,possession,expected_goals,shots_total,shots_on_target,corners,fouls,passes_total,passes_accurate,tackles_total,yellow_cards,red_cards,source_url,data_status,last_updated_at
2026,Mineiro Módulo I - Playoffs,28,yOsCO,Atlético Mineiro,False,67.0,1.43,15.0,3.0,4.0,7.0,581.0,516.0,13.0,1.0,0.0,https://www.sofascore.com/football/match/atletico-mineiro-america-mineiro/yOsCO,advanced_stats_confirmed,2026-04-17T17:54:19.653677Z
2026,Copa Betano do Brasil,2,yOsvnjd,América Mineiro,True,,2.26,,,,,,,,2.0,0.0,https://www.sofascore.com/football/match/tirolcefat-america-mineiro/yOsvnjd,advanced_stats_partial,2026-04-17T17:54:19.653698Z
2026,Copa Betano do Brasil,2,yOsvnjd,Tirol/CEFAT,False,,1.18,,,,,,,,3.0,0.0,https://www.sofascore.com/football/match/tirolcefat-america-mineiro/yOsvnjd,advanced_stats_partial,2026-04-17T17:54:19.653698Z
2026,Copa Betano do Brasil,3,yOsyddc,Barra FC,True,47.0,0.36,,2.0,4.0,,,,,0.0,0.0,https://www.sofascore.com/football/match/barra-fc-america-mineiro/yOsyddc,advanced_stats_partial,2026-04-17T17:54:19.653712Z
2026,Copa Betano do Brasil,3,yOsyddc,América Mineiro,False,53.0,0.19,,3.0,4.0,,,,,3.0,0.0,https://www.sofascore.com/football/match/barra-fc-america-mineiro/yOsyddc,advanced_stats_partial,2026-04-17T17:54:19.653712Z
2026,Brasileirão Série B,1,kOsyO,Goiás,True,33.0,1.96,9.0,3.0,3.0,10.0,258.0,194.0,14.0,1.0,0.0,https://www.sofascore.com/football/match/america-mineiro-goias/kOsyO,advanced_stats_confirmed,2026-04-17T17:54:19.653724Z
2026,Brasileirão Série B,1,kOsyO,América Mineiro,False,67.0,1.77,24.0,9.0,8.0,6.0,505.0,445.0,14.0,1.0,0.0,https://www.sofascore.com/football/match/america-mineiro-goias/kOsyO,advanced_stats_confirmed,2026-04-17T17:54:19.653724Z
2026,"Copa Sul-Sudeste, Group A",1,yOsokeb,Grêmio Novorizontino,True,52.0,0.28,6.0,3.0,4.0,15.0,389.0,321.0,14.0,1.0,0.0,https://www.sofascore.com/football/match/gremio-novorizontino-america-mineiro/yOsokeb,advanced_stats_confirmed,2026-04-17T17:54:19.653736Z
2026,"Copa Sul-Sudeste, Group A",1,yOsokeb,América Mineiro,False,48.0,1.67,15.0,8.0,5.0,11.0,352.0,279.0,7.0,3.0,0.0,https://www.sofascore.com/football/match/gremio-novorizontino-america-mineiro/yOsokeb,advanced_stats_confirmed,2026-04-17T17:54:19.653736Z
2026,"Copa Sul-Sudeste, Group A",2,yOsaP,América Mineiro,True,,,,,,,,,,,,https://www.sofascore.com/football/match/caxias-america-mineiro/yOsaP,advanced_stats_missing,2026-04-17T17:54:19.653748Z
2026,"Copa Sul-Sudeste, Group A",2,yOsaP,Caxias,False,,,,,,,,,,,,https://www.sofascore.com/football/match/caxias-america-mineiro/yOsaP,advanced_stats_missing,2026-04-17T17:54:19.653748Z
2026,Brasileirão Série B,2,yOsEO,América Mineiro,True,68.0,1.19,14.0,1.0,11.0,15.0,485.0,435.0,10.0,2.0,0.0,https://www.sofascore.com/football/match/botafogo-sp-america-mineiro/yOsEO,advanced_stats_confirmed,2026-04-17T17:54:19.653760Z
2026,Brasileirão Série B,2,yOsEO,Botafogo-SP,False,32.0,1.12,13.0,5.0,7.0,17.0,226.0,176.0,16.0,4.0,0.0,https://www.sofascore.com/football/match/botafogo-sp-america-mineiro/yOsEO,advanced_stats_confirmed,2026-04-17T17:54:19.653760Z
2026,Brasileirão Série B,3,yOsAfMc,Athletic Club,True,35.0,1.43,10.0,4.0,4.0,18.0,279.0,217.0,15.0,3.0,0.0,https://www.sofascore.com/football/match/athletic-club-america-mineiro/yOsAfMc,advanced_stats_confirmed,2026-04-17T17:54:19.653772Z
2026,Brasileirão Série B,3,yOsAfMc,América Mineiro,False,65.0,1.95,20.0,7.0,7.0,12.0,508.0,437.0,12.0,1.0,0.0,https://www.sofascore.com/football/match/athletic-club-america-mineiro/yOsAfMc,advanced_stats_confirmed,2026-04-17T17:54:19.653772Z
2026,"Copa Sul-Sudeste, Group A",3,yOscUJ,Tombense,True,,,,,,,,,,,,https://www.sofascore.com/football/match/tombense-america-mineiro/yOscUJ,advanced_stats_missing,2026-04-17T17:54:19.653792Z
2026,"Copa Sul-Sudeste, Group A",3,yOscUJ,América Mineiro,False,,,,,,,,,,,,https://www.sofascore.com/football/match/tombense-america-mineiro/yOscUJ,advanced_stats_missing,2026-04-17T17:54:19.653792Z
2026,Brasileirão Série B,4,yOsokeb,América Mineiro,True,,,,,,,,,,,,https://www.sofascore.com/football/match/gremio-novorizontino-america-mineiro/yOsokeb,advanced_stats_missing,2026-04-17T17:54:19.653806Z
2026,Brasileirão Série B,4,yOsokeb,Grêmio Novorizontino,False,,,,,,,,,,,,https://www.sofascore.com/football/match/gremio-novorizontino-america-mineiro/yOsokeb,advanced_stats_missing,2026-04-17T17:54:19.653806Z
2026,"Copa Sul-Sudeste, Group A",4,yOsHcdc,América Mineiro,True,,,,,,,,,,,,https://www.sofascore.com/football/match/sampaio-correa-rj-america-mineiro/yOsHcdc,advanced_stats_missing,2026-04-17T17:54:19.653819Z
2026,"Copa Sul-Sudeste, Group A",4,yOsHcdc,Sampaio Corrêa-RJ,False,,,,,,,,,,,,https://www.sofascore.com/football/match/sampaio-correa-rj-america-mineiro/yOsHcdc,advanced_stats_missing,2026-04-17T17:54:19.653819Z
